시군명,인허가일자,사업장명,통합영업상태명,폐업일자,소재지시설전화번호,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,업태구분명정보,X좌표값,Y좌표값,의료기관종별명,총면적
용인시,20040126,수지서울안과의원,영업/정상,,031-276-4177,"경기도 용인시 수지구 만현로 110, A동 404호 (상현동, 원희캐슬프라자)",경기도 용인시 수지구 상현동 254-14번지 원희캐슬프라자 A동 404호,16930,37.30673429,127.0844687,의원,207423.6344,422761.1441,의원,178.05
용인시,20070413,수지서울이비인후과의원,영업/정상,,031-265-9900,"경기도 용인시 수지구 신봉2로 3, 304호 (신봉동, 홍천말프라자)",경기도 용인시 수지구 신봉동 31번지 홍천말프라자 304호,16815,37.3232907,127.0772772,의원,206782.8292,424596.5351,의원,161.76
용인시,20030512,수지서울정형외과의원,영업/정상,,031-262-7588,"경기도 용인시 수지구 문정로 46, 501호~504호 (풍덕천동, 한길타운)",경기도 용인시 수지구 풍덕천동 707번지 한길타운 501호~504호,16837,37.32451633,127.0947028,의원,208322.3435,424728.4741,의원,230.24
용인시,19980602,수지서울치과의원,영업/정상,,031-264-0034,"경기도 용인시 수지구 진산로 24 (상현동,성원@상가 306호)",경기도 용인시 수지구 상현동 30번지 성원@상가 306호,16927,37.31277206,127.0923169,치과의원,208126.3461,423423.793,치과의원,57.29
용인시,19970725,수지성모의원,폐업,20021121,031-263-8275,경기도 용인시 수지구 신수로 805 (동천동),경기도 용인시 수지구 동천동 185-1,16826,37.3419236,127.1021001,의원,,,의원,194.02
용인시,20040915,수지소생한의원,영업/정상,,031-262-6266,경기 용인시 수지구 풍덕천로 127,,,,,한의원,208410.8589,424599.1002,한의원,160
용인시,20050207,수지아산내과의원,영업/정상,,031-272-4675,"경기도 용인시 수지구 신봉2로 2, 219~220호 (신봉동, 센트럴500상가)","경기도 용인시 수지구 신봉동 33번지 센트럴500상가 219,220호",16815,37.3231732,127.0778863,의원,206837.7047,424586.064,의원,106.08
용인시,20060509,수지어린이치과의원,영업/정상,,031-895-5275,경기 용인시 수지구 성복2로 51,,,,,치과의원,206896.7849,423481.4173,치과의원,188.27
용인시,20050822,수지에덴의원,폐업,20071001,031-272-7477,"경기도 용인시 수지구 풍덕천로 127 3층 (풍덕천동,수지프라자)",경기도 용인시 수지구 풍덕천동 712-3 수지프라자3층,16837,37.3232868,127.0956334,의원,,,의원,237
용인시,20210806,수지엘내과의원,영업/정상,,031-272-6699,경기 용인시 수지구 신봉1로 73,,,,,의원,206726.0836,424550.592,의원,380.87
용인시,20120516,수지연세NY치과의원,영업/정상,,031)266-2827,경기 용인시 수지구 만현로 120,,,,,치과의원,207452.6155,422657.4988,치과의원,158.17
용인시,20011205,수지연세본신경외과의원,영업/정상,,031-272-7775,경기 용인시 수지구 만현로 110,,,,,의원,207423.6344,422761.1441,의원,231
용인시,19981009,수지연세산부인과의원,폐업,20130131,031-264-4666,경기도 용인시 수지구 풍덕천로 149 5층 (풍덕천동),경기도 용인시 수지구 풍덕천동 715-2(5층),16837,37.3245377,127.097553,의원,,,의원,58.87
용인시,20060703,수지연세정신과의원,영업/정상,,031-266-7022,"경기도 용인시 수지구 풍덕천로 122, 5층 503-3호 (풍덕천동, 하나로프라자)",경기도 용인시 수지구 풍덕천동 1080번지 9호 하나로프라자 5층 503-3호,16841,37.3224309,127.0955196,의원,208399.9998,424503.2154,의원,94
용인시,20010626,수지연세정신과의원,폐업,20060508,031-266-7022,"경기도 용인시 수지구 풍덕천로 122 503호 (풍덕천동,하나로프라자)",경기도 용인시 수지구 풍덕천동1080-9 하나로프라자503호,16841,37.3224309,127.0955196,의원,,,의원,83.77
용인시,20141023,수지열린의원,폐업,20160204,031-272-8581,"경기도 용인시 수지구 심곡로 27, 1층 (상현동)",경기도 용인시 수지구 상현동 200번지 1층,16859,37.3076765,127.076585,의원,206724.487,422865.2088,의원,39.72
용인시,20060818,수지열린치과의원,영업/정상,,031-264-2810,"경기도 용인시 수지구 신봉2로 15, 홍천말프라자2호 (신봉동)",경기도 용인시 수지구 신봉동 82-4 홍천말프라자2호,16814,37.32425758,127.0774238,치과의원,206441.8176,425094.0524,치과의원,123.29
용인시,19990906,수지예인치과의원,영업/정상,,031-265-3123,"경기도 용인시 수지구 문정로 13, 4층 401호 (풍덕천동, 중수프라자)",경기도 용인시 수지구 풍덕천동 1080번지 20호 중수프라자 4층 401호,16841,37.32197902,127.0960483,치과의원,208441.9623,424446.0244,치과의원,225.56
용인시,20180625,수지예치과의원,영업/정상,,1833-2828,경기 용인시 수지구 수지로 124,,,,,치과의원,207019.0848,423412.9851,치과의원,860.35
용인시,20201106,수지오치과의원,영업/정상,,031-8081-1880,"경기도 용인시 수지구 만현로 92, IT프라자 308호 (상현동)",경기도 용인시 수지구 상현동 257-1 IT프라자,16930,37.30849181,127.084926,치과의원,207459.3936,422950.7614,치과의원,188.21
용인시,20170310,수지온한의원,영업/정상,,031-263-9702,경기 용인시 수지구 문정로 40,,,,,한의원,208341.9066,424693.4644,한의원,177.48
용인시,20101018,수지용한의원,폐업,20120413,031-896-1075,"경기도 용인시 수지구 풍덕천로 145 (풍덕천동,효은빌딩3층)",경기도 용인시 수지구 풍덕천1동 714번지 5호 효은빌딩3층,16837,37.3242315,127.0973044,한의원,208558.6459,424705.4833,한의원,326.44
용인시,20070306,수지이다치과의원,영업/정상,,031-263-2825,"경기도 용인시 수지구 성복2로 58, 2층 (성복동, 영진빌딩)",경기도 용인시 수지구 성복동 76번지 영진빌딩 2층,16848,37.3142882,127.0793553,치과의원,206968.128,423600.3388,치과의원,179.85
용인시,20001123,수지이비인후과,폐업,20021202,031-266-2486,경기도 용인시 수지구 정평로 132 (풍덕천동),경기도 용인시 수지구 풍덕천동 706,16837,37.324729,127.0949131,의원,,,의원,87.5
용인시,20011025,수지정형외과의원,영업/정상,,031-308-0034,"경기도 용인시 수지구 수지로296번길 47, 수석빌딩 402호,403호 (풍덕천동)",경기도 용인시 수지구 풍덕천동 1080번지 1호 수석빌딩,16841,37.3217292,127.094052,의원,208270.048,424426.6687,의원,192.16
용인시,19970529,수지제일의원,폐업,20020506,,경기도 용인시 수지구 문정로 32 (풍덕천동),경기도 용인시 수지구 풍덕천동 712-2번지,16837,37.3234581,127.0954644,의원,,,의원,0
용인시,20160504,수지좋은치과의원,영업/정상,,031-266-5082,경기 용인시 수지구 수지로296번길 51-2,,,,,치과의원,208310.6317,424360.9951,치과의원,326.18
용인시,20040430,수지주니어치과의원,영업/정상,,031-896-1100,"경기도 용인시 수지구 수지로296번길 51-10, 402호 (풍덕천동, 정석빌딩)",경기도 용인시 수지구 풍덕천동 1082번지 6호 정석빌딩 402호,16841,37.3215661,127.0952477,치과의원,208377.2486,424409.3108,치과의원,136.82
용인시,19990802,수지중앙내과의원,영업/정상,,031-264-9258,"경기도 용인시 수지구 풍덕천로 119, 3층 303호 (풍덕천동, 로얄스포츠센터)",경기도 용인시 수지구 풍덕천동 1078번지 로얄스포츠센터 3층 303호,16836,37.3230081,127.0947982,의원,208336.6443,424568.7818,의원,91.24
용인시,20050108,수지참가정의원,폐업,20060201,031-896-3523,"경기도 용인시 수지구 신봉2로 19 203호 (신봉동,신LG프라자)",경기도 용인시 수지구 신봉동 83 신엘지프라자 203호,16814,37.3244802,127.0770527,의원,,,의원,128.31
용인시,20160525,수지탑치과의원,영업/정상,,031-276-2875,"경기도 용인시 수지구 성복2로 230, 3층 (성복동)",경기도 용인시 수지구 성복동 409-1번지 3층,16807,37.3199024,127.0621337,치과의원,205442.5837,424219.4484,치과의원,94
용인시,20120716,수지하나마취통증의학과의원,폐업,20130521,,"경기도 용인시 수지구 포은대로313번길 4, 101호 (풍덕천동, 수지미래빌딩)",경기도 용인시 수지구 풍덕천동 556번지 5호 수지미래빌딩 101호,16846,37.3149232,127.0863276,의원,207587.9641,423671.8655,의원,94.3
용인시,20100401,수지하나이비인후과의원,영업/정상,,031)266-8875,"경기도 용인시 수지구 만현로 110, A동 202호 (상현동, 원희캐슬프라자)",경기도 용인시 수지구 상현동 254번지 14호 원희캐슬프라자  A동 202호,16930,37.3067342,127.0844687,의원,207423.6344,422761.1441,의원,138.32
용인시,20070410,수지한누리의원,폐업,20080916,031-263-8275,경기도 용인시 수지구 신수로 805 2층 (3실15병상) (동천동),경기도 용인시 수지구 동천동 185-1 2층(3실15병상),16826,37.3419236,127.1021001,의원,,,의원,261.96
용인시,20170316,수지한빛정형외과의원,영업/정상,,031-263-7100,경기 용인시 수지구 수지로342번길 11,,,,,의원,208419.6789,425050.9091,의원,271
용인시,20211105,수지한의원,영업/정상,,031-263-2222,경기 용인시 수지구 문정로 40,,,,,한의원,208349.9333,424484.3912,한의원,638.02
용인시,20120307,수지항외과의원,영업/정상,,031)263-9900,"경기도 용인시 수지구 풍덕천로 122, 602호 (풍덕천동, 하나로프라자)",경기도 용인시 수지구 풍덕천2동 1080번지 9호 하나로프라자 602호,16841,37.3224309,127.0955196,의원,208399.9998,424503.2154,의원,240.24
용인시,20160824,수지힘찬한의원,영업/정상,,031-896-1077,"경기도 용인시 수지구 풍덕천로129번길 9, 103호, 104호 (풍덕천동, 오성빌딩)","경기도 용인시 수지구 풍덕천동 712번지 오성빌딩 103호, 104호",16837,37.32390552,127.0953269,한의원,208377.3066,424659.1206,한의원,107.05
용인시,20060830,수치과의원,영업/정상,,031-333-8275,"경기도 용인시 처인구 중부대로 1352, 수빌딩 2층 (김량장동)",경기도 용인시 처인구 김량장동 409 수빌딩,17061,37.23471307,127.1947418,치과의원,217210.7717,414777.6114,치과의원,78.87
용인시,20101018,수플러스의원,영업/정상,,031-338-9923,"경기도 용인시 처인구 금령로72번길 6-3, 1층 (김량장동)",경기도 용인시 처인구 김량장동 296번지 8호 1층,17051,37.23463545,127.2040456,의원,218026.9279,414773.5652,의원,210
용인시,20210630,수한의원,영업/정상,,031-265-6638,경기 용인시 수지구 풍덕천로 116,,,,,한의원,208349.9333,424484.3912,한의원,161.4
용인시,20160114,수한의원,폐업,20200617,031-265-6638,"경기도 용인시 수지구 풍덕천로 116, 502호 (풍덕천동, 영일빌딩)",경기도 용인시 수지구 풍덕천동 1080-7번지 영일빌딩 502호,16841,37.32235393,127.094974,한의원,208349.9333,424484.3912,한의원,175.82
용인시,20050706,숨쉬는한의원,영업/정상,,031-896-7171,경기 용인시 수지구 풍덕천로 119,,,,,한의원,208336.6443,424568.7818,한의원,164.49
용인시,19970725,스마일치과의원,영업/정상,,031-285-6566,"경기도 용인시 기흥구 공세로 83 (공세동, 스마일치과)",경기도 용인시 기흥구 공세동 200번지 5호,17085,37.23201973,127.1088524,치과의원,209584.3366,414480.6335,치과의원,45
용인시,20080605,스마일통증의학과,폐업,20090901,,경기도 용인시 수지구 만현로 110 외6 원희캐슬프라자 A-204호 (상현동),경기도 용인시 수지수 상현동254-14외6 원희캐슬프라자 A-204호,16930,37.3067342,127.0844687,의원,,,의원,138.32
용인시,20110718,스마트치과의원,영업/정상,,031)261-2879,"경기도 용인시 수지구 현암로 131, 3층 303호 (죽전동, C.H리베로II)",경기도 용인시 수지구 죽전동 1178번지 3호 CH리베로Ⅱ 3층 303호,16876,37.3319021,127.1238755,치과의원,210912.7852,425558.2056,치과의원,94.19
용인시,20200116,스무살봄의원,영업/정상,,031-262-3967,"경기도 용인시 수지구 성복2로 92, 203호 (성복동)",경기도 용인시 수지구 성복동 97번지 14호,16850,37.31547982,127.0758594,의원,206659.3021,423732.478,의원,210.99
용인시,20091119,스타치과의원,폐업,20121231,031-211-2875,"경기도 용인시 기흥구 흥덕1로 101, 404호 (영덕동,스타프라자)",경기도 용인시 기흥구 영덕동 986번지 9호 스타프라자 404호,16954,37.2747727,127.0738244,치과의원,206471.2124,419211.3206,치과의원,138.6
용인시,20201013,스페셜정형외과의원,영업/정상,,-11798,"경기도 용인시 기흥구 흥덕2로105번길 5, 서서타워 7,8층 (영덕동)","경기도 용인시 기흥구 영덕동 975-6번지 서서타워 7,8층",16953,37.27677715,127.0737414,의원,,,의원,929.77
용인시,20040903,신갈강남치과의원,영업/정상,,031-283-6496,경기도 용인시 기흥구 신구로12번길 19 (구갈동),경기도 용인시 기흥구 구갈동 414번지 6호,16970,37.27410333,127.1113736,치과의원,209805.4397,419132.9514,치과의원,85.8
용인시,20080430,신갈사랑이가득한치과의원,폐업,20100611,,"경기도 용인시 기흥구 신갈로 52 603호 (신갈동,동인빌딩)",경기도 용인시 기흥구 신갈동 70번지 동인빌딩603호,17064,37.271154,127.1059645,치과의원,,,치과의원,184.38
용인시,20030612,신갈신경외과 조은의원,폐업,20100608,031-274-7585,경기도 용인시 기흥구 신갈로58번길 13-2 (신갈동),경기도 용인시 기흥구 신갈동 53번지 13호,16969,37.2723782,127.1072966,의원,,,의원,414
용인시,19910618,신갈정형외과의원,폐업,20060621,031-281-6543,경기도 용인시 기흥구 신갈로 47 (신갈동),경기도 용인시 기흥구 신갈동 71번지 9호,17064,37.2707671,127.105389,의원,,,의원,50
용인시,19971104,신갈중앙의원,폐업,20040923,,경기도 용인시 기흥구 중부대로 339 (신갈동),경기도 용인시 기흥구 신갈동 59번지 2호,16967,37.2715426,127.1046572,의원,,,의원,804.72
용인시,20050711,신갈트리플에이치과의원,영업/정상,,031-281-8875,"경기도 용인시 기흥구 새천년로26번길 10, 3층 (신갈동, 반석프라자)",경기도 용인시 기흥구 신갈동 718번지,16959,37.2882412,127.1118857,치과의원,209856.2967,420711.6313,치과의원,196.43
용인시,20000314,신갈현대치과의원,폐업,20180102,031-287-2828,"경기도 용인시 기흥구 중부대로 353 (신갈동, 현대치과의원)",경기도 용인시 기흥구 신갈동 61번지,17064,37.2717124,127.1062133,치과의원,209356.1645,418874.9754,치과의원,144.79
용인시,20180907,신동백조은내과의원,영업/정상,,031-284-0084,경기 용인시 기흥구 동백죽전대로527번길 100-3,,,,,의원,212648.3906,419885.1697,의원,343.97
